,Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Premium_Delivery
12226,vzdn516759742,23,5.0,18.530963,73.828972,18.600963,73.898972,2022-03-06,23:55:00,00:00:00,Cloudy,Low ,scooter ,Urban ,130,Outdoors,300
12227,zyxr977240677,37,4.4,13.026286,80.275235,13.136286,80.385235,2022-03-08,21:55:00,22:00:00,Fog,Jam ,motorcycle ,Metropolitian ,235,Toys,300
12228,hncw816527242,20,4.6,18.994049,72.825203,19.084049,72.915203,2022-03-25,21:00:00,21:10:00,Windy,Jam ,scooter ,Metropolitian ,120,Toys,600
12229,zfwq347744445,29,3.8,17.410371,78.437225,17.440371,78.467225,2022-03-07,19:25:00,19:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,230,Snacks,600
12230,hnor178822036,35,5.0,18.563934,73.915367,18.633934,73.985367,2022-04-06,20:15:00,20:25:00,Cloudy,Jam ,scooter ,Metropolitian ,195,Kitchen,600
12231,yegn243542760,38,4.4,11.010375,76.95295,11.090375,77.03295,2022-03-23,20:15:00,20:20:00,Stormy,Jam ,motorcycle ,Metropolitian ,265,Skincare,300
12232,kpfp949653908,26,4.9,0.0,0.0,0.06,0.06,2022-04-01,23:15:00,23:30:00,Cloudy,Low ,motorcycle ,Urban ,95,Sports,900
12233,cvjp042362041,32,4.5,26.911378,75.789034,27.051378,75.929034,2022-03-10,19:00:00,19:10:00,Sandstorms,Medium ,scooter ,Urban ,130,Sports,600
12234,zocd107153268,22,4.9,17.483216,78.552111,17.503216,78.572111,2022-03-28,11:30:00,11:45:00,Stormy,High ,motorcycle ,Metropolitian ,125,Electronics,900
12235,wnms826779475,29,4.8,26.911378,75.789034,26.991378,75.869034,2022-04-02,20:20:00,20:30:00,Cloudy,Jam ,scooter ,Metropolitian ,205,Apparel,600
12236,dpll161140513,33,4.9,12.939496,77.625999,12.989496,77.675999,2022-04-03,22:35:00,22:45:00,Sunny,Low ,scooter ,Metropolitian ,50,Toys,600
12237,jygv963639580,21,4.8,0.0,0.0,0.08,0.08,2022-02-12,17:45:00,17:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,145,Outdoors,300
12238,oorw856238358,21,4.6,21.149669,72.772629,21.169669,72.792629,2022-04-01,08:25:00,08:40:00,Cloudy,Low ,scooter ,Metropolitian ,90,Snacks,900
12239,uarc153354839,26,4.2,19.131141,72.813074,19.14114,72.823074,2022-03-13,11:55:00,12:05:00,Cloudy,High ,motorcycle ,Metropolitian ,165,Toys,600
12240,khcd154772364,29,4.2,12.939496,77.625999,12.959496,77.645999,2022-03-19,09:15:00,09:20:00,Windy,Low ,motorcycle ,Urban ,140,Snacks,300
12241,dhpu340435843,37,4.0,18.563934,73.915367,18.653934,74.005367,2022-03-14,21:40:00,21:55:00,Cloudy,Jam ,scooter ,Metropolitian ,185,Cosmetics,900
12242,weoc243148112,29,4.5,19.1093,72.825451,19.1993,72.915451,2022-03-29,21:40:00,21:50:00,Stormy,Jam ,motorcycle ,Metropolitian ,27,Grocery,600
12243,fxeb297059998,25,4.8,30.890184,75.829615,30.930184,75.869615,2022-02-13,15:55:00,16:10:00,Stormy,Medium ,motorcycle ,Metropolitian ,140,Sports,900
12244,cbsx669246771,22,4.2,18.994237,72.825553,19.124237,72.955553,2022-04-04,20:35:00,20:50:00,Fog,Jam ,motorcycle ,Metropolitian ,40,Grocery,900
12245,ymxb541355900,25,4.5,19.131141,72.813074,19.26114,72.943074,2022-03-20,19:50:00,19:55:00,Windy,Jam ,van,Urban ,85,Cosmetics,300
12246,btpc689244684,26,4.7,12.325461,76.632278,12.345461,76.652278,2022-03-05,08:25:00,08:40:00,Stormy,Low ,scooter ,Metropolitian ,50,Apparel,900
12247,yvau229694260,26,5.0,12.934179,77.615797,13.004179,77.685797,2022-03-02,17:25:00,17:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,75,Toys,900
12248,hehh336272387,20,5.0,26.914142,75.805704,26.954142,75.845704,2022-04-01,16:25:00,16:30:00,Sunny,Medium ,scooter ,Urban ,12,Grocery,300
12249,jtdj004012756,30,4.9,19.221315,72.862381,19.231315,72.872381,2022-03-11,10:50:00,11:05:00,Stormy,Low ,van,Metropolitian ,130,Toys,900
12250,qfyf140844292,20,5.0,13.02978,80.208812,13.08978,80.268812,2022-03-30,21:35:00,21:45:00,Fog,Jam ,motorcycle ,Metropolitian ,155,Shoes,600
12251,kyyc349567373,39,4.9,25.457687,81.835585,25.597687,81.975585,2022-02-12,17:35:00,17:50:00,Fog,Medium ,motorcycle ,Metropolitian ,220,Kitchen,900
12252,djyi282612991,28,4.5,22.311358,73.164798,22.441358,73.294798,2022-04-06,17:25:00,17:35:00,Sandstorms,Medium ,scooter ,Metropolitian ,140,Home,600
12253,mhgt982304173,31,4.8,11.000762,76.981876,11.050762,77.031876,2022-03-21,18:15:00,18:25:00,Sunny,Medium ,scooter ,Metropolitian ,120,Clothing,600
12254,zhlz282005153,38,4.9,22.31279,73.170283,22.38279,73.240283,2022-03-04,17:30:00,17:35:00,Sunny,Medium ,motorcycle ,Metropolitian ,145,Books,300
12255,wvnl274137812,32,4.8,0.0,0.0,0.09,0.09,2022-02-12,20:55:00,21:10:00,Fog,Jam ,motorcycle ,Metropolitian ,210,Outdoors,900
12256,mzcj971069534,20,4.7,27.163303,78.057044,27.223303,78.117044,2022-02-11,17:10:00,17:25:00,Stormy,Medium ,scooter ,Urban ,145,Outdoors,900
12257,nizk331936846,38,4.7,27.163303,78.057044,27.233303,78.127044,2022-02-14,22:15:00,22:20:00,Windy,Low ,scooter ,Metropolitian ,140,Outdoors,300
12258,xxae010631309,35,4.7,17.41233,78.449654,17.45233,78.489654,2022-03-03,13:35:00,13:50:00,Sunny,High ,motorcycle ,Metropolitian ,130,Apparel,900
12259,mgtl152273700,20,4.7,25.454648,81.834502,25.474648,81.854502,2022-02-15,09:10:00,09:20:00,Fog,Low ,motorcycle ,Metropolitian ,85,Apparel,600
12260,yshj526027907,23,4.9,19.176269,72.836721,19.186269,72.846721,2022-03-21,09:10:00,09:25:00,Cloudy,Low ,scooter ,Metropolitian ,65,Toys,900
12261,vofk307134495,33,4.9,11.003008,76.97544,11.023008,76.99544,2022-03-26,08:30:00,08:40:00,Cloudy,Low ,motorcycle ,Metropolitian ,90,Pet Supplies,600
12262,pmvz098196512,30,4.6,26.846156,75.8023,26.896156,75.8523,2022-03-30,18:20:00,18:35:00,Sunny,Medium ,motorcycle ,Metropolitian ,135,Jewelry,900
12263,qxxe436024917,29,4.0,22.31279,73.170283,22.32279,73.180283,2022-03-11,08:10:00,08:20:00,Windy,Low ,motorcycle ,Metropolitian ,24,Grocery,600
12264,pcks671539416,35,4.6,17.410371,78.437225,17.470371,78.497225,2022-03-21,21:30:00,21:40:00,Stormy,Jam ,scooter ,Metropolitian ,33,Grocery,600
12265,tind627262022,24,5.0,26.849596,75.800512,26.899596,75.850512,2022-03-24,23:40:00,23:55:00,Sunny,Low ,motorcycle ,Urban ,60,Snacks,900
12266,jfxx695670196,38,4.8,22.722634,75.886959,22.752634,75.916959,2022-04-01,21:40:00,21:55:00,Stormy,Jam ,motorcycle ,Metropolitian ,170,Home,900
12267,kysj824961124,34,4.5,17.483216,78.552111,17.613216,78.682111,2022-03-31,23:45:00,23:55:00,Sunny,Low ,motorcycle ,Metropolitian ,80,Home,600
12268,phlu065453375,22,4.7,18.636215,73.751081,18.696215,73.811081,2022-03-11,21:40:00,21:50:00,Cloudy,Jam ,scooter ,Metropolitian ,155,Sports,600
12269,xhpg327568363,35,4.5,22.722634,75.886959,22.812634,75.976959,2022-04-02,18:15:00,18:30:00,Sunny,Medium ,scooter ,Urban ,135,Shoes,900
12270,ivmm319844050,39,4.7,15.516833,73.768172,15.536833,73.788172,2022-02-13,10:50:00,11:00:00,Cloudy,Low ,scooter ,Metropolitian ,90,Cosmetics,600
12271,rqoa838289083,25,4.6,19.12663,72.829976,19.19663,72.899976,2022-03-20,21:15:00,21:25:00,Fog,Jam ,scooter ,Metropolitian ,38,Grocery,600
12272,ezce069581582,35,4.8,0.0,0.0,0.05,0.05,2022-03-03,23:30:00,23:35:00,Stormy,Low ,scooter ,Metropolitian ,115,Clothing,300
12273,qroo460199895,37,4.9,12.98041,77.640489,13.06041,77.720489,2022-03-25,20:45:00,20:55:00,Fog,Jam ,motorcycle ,Metropolitian ,175,Pet Supplies,600
12274,aczc437818645,27,4.6,0.0,0.0,0.13,0.13,2022-03-31,21:35:00,21:50:00,Windy,Jam ,motorcycle ,Metropolitian ,95,Home,900
12275,tlbx712100891,39,5.0,21.186884,72.793616,21.226884,72.833616,2022-03-13,16:45:00,17:00:00,Stormy,Medium ,scooter ,Urban ,130,Snacks,900
12276,bqev059952858,21,4.7,23.359194,85.325447,23.469194,85.435447,2022-03-04,22:00:00,22:15:00,Stormy,Jam ,motorcycle ,Metropolitian ,195,Skincare,900
12277,bwdj603156452,31,4.6,19.131141,72.813074,19.16114,72.843074,2022-03-03,21:00:00,21:05:00,Fog,Jam ,motorcycle ,Metropolitian ,140,Apparel,300
12278,oecj764501604,34,4.9,21.17106,72.789292,21.24106,72.859292,2022-03-04,20:15:00,20:30:00,Stormy,Jam ,motorcycle ,Metropolitian ,185,Outdoors,900
12279,exlt686011019,24,5.0,12.310972,76.659264,12.370972,76.719264,2022-04-05,21:20:00,21:35:00,Fog,Jam ,scooter ,Metropolitian ,135,Home,900
12280,zcsu972290243,23,4.6,26.914142,75.805704,26.964142,75.855704,2022-03-09,19:15:00,19:20:00,Sandstorms,Jam ,van,Urban ,105,Jewelry,300
12281,noao022883336,20,4.4,0.0,0.0,0.08,0.08,2022-02-14,21:40:00,21:45:00,Fog,Jam ,motorcycle ,Metropolitian ,170,Books,300
12282,bfnj630604862,30,4.7,25.443994,81.860187,25.493994,81.910187,2022-02-11,18:45:00,19:00:00,Windy,Medium ,motorcycle ,Urban ,130,Clothing,900
12283,fvmt861075303,37,4.4,21.183434,72.814492,21.313434,72.944492,2022-03-02,19:45:00,19:55:00,Windy,Jam ,motorcycle ,Metropolitian ,180,Skincare,600
12284,ulgt108537874,37,4.8,21.17106,72.789292,21.19106,72.809292,2022-04-01,08:55:00,09:10:00,Windy,Low ,scooter ,Metropolitian ,145,Shoes,900
12285,kwif483952314,38,4.2,23.214459,77.434976,23.284459,77.504976,2022-02-14,19:15:00,19:25:00,Cloudy,Jam ,scooter ,Metropolitian ,215,Snacks,600
12286,nhfb858164400,30,4.9,12.323994,76.626167,12.333994,76.636167,2022-03-15,11:30:00,11:35:00,Windy,High ,scooter ,Metropolitian ,140,Pet Supplies,300
12287,ramj923185958,39,4.6,12.337928,76.617889,12.347928,76.627889,2022-03-01,08:55:00,09:00:00,Windy,Low ,scooter ,Urban ,130,Cosmetics,300
12288,klzm420621861,35,4.8,18.994237,72.825553,19.014237,72.845553,2022-03-05,11:35:00,11:50:00,Cloudy,High ,motorcycle ,Metropolitian ,155,Skincare,900
12289,yabj302695387,38,4.8,22.311358,73.164798,22.331358,73.184798,2022-04-01,11:50:00,12:05:00,Sunny,High ,scooter ,Urban ,75,Electronics,900
12290,ipuq579127232,31,4.1,12.935662,77.61413,12.965662,77.64413,2022-03-07,18:45:00,18:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,160,Kitchen,300
12291,ianf903772708,21,4.6,13.081878,80.248519,13.161878,80.328519,2022-04-04,23:55:00,00:00:00,Fog,Low ,motorcycle ,Metropolitian ,115,Skincare,300
12292,rnxw744842409,33,,0.0,0.0,0.09,0.09,2022-02-14,20:25:00,20:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Apparel,600
12293,ihaj006074445,26,4.6,11.024839,77.007003,11.034839,77.017003,2022-03-13,10:35:00,10:40:00,Sunny,Low ,motorcycle ,Urban ,80,Clothing,300
12294,hiyl132209949,22,4.0,12.323225,76.630028,12.383225,76.690028,2022-03-26,22:15:00,22:30:00,Stormy,Low ,motorcycle ,Metropolitian ,120,Shoes,900
12295,fyxi559257400,26,4.6,0.0,0.0,0.01,0.01,2022-02-11,11:20:00,11:25:00,Fog,High ,scooter ,Metropolitian ,130,Jewelry,300
12296,yptw935477286,38,3.6,17.430448,78.418213,17.560448,78.548213,2022-03-14,20:15:00,20:30:00,Stormy,Jam ,van,Metropolitian ,200,Home,900
12297,gank154397078,37,4.7,17.431477,78.40035,17.521477,78.49035,2022-04-06,22:40:00,22:45:00,Sandstorms,Low ,scooter ,Metropolitian ,95,Snacks,300
12298,gjpx151266067,27,4.7,12.986047,80.218114,13.026047,80.258114,2022-03-21,14:00:00,14:15:00,Sunny,High ,scooter ,Metropolitian ,90,Toys,900
12299,wdmu343312565,28,4.8,13.064181,80.236442,13.074181,80.246442,2022-03-19,08:10:00,08:20:00,Windy,Low ,scooter ,Metropolitian ,95,Clothing,600
12300,hkqb392343576,31,4.4,9.982834,76.283268,10.012834,76.313268,2022-02-13,17:45:00,17:55:00,Windy,Medium ,motorcycle ,Metropolitian ,190,Home,600
12301,ymef332033484,36,4.6,19.254567,72.848923,19.304567,72.898923,2022-03-15,00:00:00,00:15:00,Cloudy,Low ,motorcycle ,Metropolitian ,95,Kitchen,900
12302,rcbn579239104,22,4.6,26.905287,75.794592,26.945287,75.834592,2022-03-05,14:45:00,15:00:00,Sunny,High ,van,Metropolitian ,60,Sports,900
12303,coox868443036,36,4.5,13.081878,80.248519,13.101878,80.268519,2022-03-05,08:35:00,08:50:00,Fog,Low ,motorcycle ,Metropolitian ,130,Pet Supplies,900
12304,vbom800921860,38,4.7,22.760072,75.892574,22.830072,75.962574,2022-03-08,19:30:00,19:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,145,Shoes,900
12305,sgzk234429562,28,4.5,9.966783,76.242981,9.986783,76.262981,2022-02-11,09:50:00,10:00:00,Sunny,Low ,motorcycle ,Metropolitian ,75,Electronics,600
12306,iohz355769075,22,4.8,12.325461,76.632278,12.435461,76.742278,2022-04-02,19:35:00,19:45:00,Sunny,Jam ,van,Urban ,50,Books,600
12307,qcin913769391,37,4.6,0.0,0.0,0.09,0.09,2022-03-18,17:35:00,17:45:00,Cloudy,Medium ,motorcycle ,Urban ,160,Electronics,600
12308,hxqr960762689,32,4.2,12.98041,77.640489,13.05041,77.710489,2022-03-31,17:45:00,17:50:00,Windy,Medium ,scooter ,Metropolitian ,190,Electronics,300
12309,vyxd500925203,39,4.6,22.307898,73.167788,22.317898,73.177788,2022-04-03,10:40:00,10:50:00,Stormy,Low ,scooter ,Urban ,145,Pet Supplies,600
12310,jekl804037836,35,4.8,13.026286,80.275235,13.036286,80.285235,2022-03-13,10:25:00,10:30:00,Fog,Low ,van,Metropolitian ,90,Apparel,300
12311,pgta078620786,26,4.7,12.316967,76.603067,12.426967,76.713067,2022-03-27,23:15:00,23:20:00,Stormy,Low ,motorcycle ,Metropolitian ,115,Shoes,300
12312,mrrp290120430,34,4.9,26.913987,75.752891,26.983987,75.822891,2022-04-06,22:55:00,23:00:00,Stormy,Low ,scooter ,Metropolitian ,140,Outdoors,300
12313,oqrp543606023,24,4.7,26.766536,75.837333,26.776536,75.847333,2022-03-11,10:50:00,10:55:00,Windy,Low ,scooter ,Urban ,70,Outdoors,300
12314,diez612450953,27,4.7,21.149569,72.772697,21.169569,72.792697,2022-03-03,10:00:00,10:05:00,Sunny,Low ,scooter ,Metropolitian ,110,Clothing,300
12315,gypp859858159,37,4.6,17.430448,78.418213,17.520448,78.508213,2022-03-27,18:30:00,18:35:00,Stormy,Medium ,motorcycle ,Metropolitian ,225,Sports,300
12316,sdkv444264251,39,4.3,21.17106,72.789292,21.23106,72.849292,2022-03-24,00:00:00,00:05:00,Windy,Low ,motorcycle ,Metropolitian ,110,Books,300
12317,oynv278774763,23,4.7,17.450851,78.379347,17.540851,78.469347,2022-03-27,19:35:00,19:40:00,Windy,Jam ,scooter ,Urban ,145,Sports,300
12318,qlpb725200443,25,4.7,0.0,0.0,0.05,0.05,2022-02-13,21:35:00,21:45:00,Stormy,Jam ,van,Metropolitian ,65,Sports,600
12319,iqez683498637,37,4.7,13.026286,80.275235,13.036286,80.285235,2022-03-01,12:00:00,12:10:00,Sunny,High ,van,Metropolitian ,110,Electronics,600
12320,rzca830883235,24,4.1,22.751234,75.88949,22.831234,75.96949,2022-03-27,17:50:00,18:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,32,Grocery,600
12321,oess262067259,28,4.8,21.160522,72.771477,21.290522,72.901477,2022-03-12,21:10:00,21:20:00,Fog,Jam ,motorcycle ,Urban ,180,Apparel,600
12322,koxb505539842,37,4.9,12.933284,77.615428,12.943284,77.625428,2022-03-17,08:20:00,08:25:00,Stormy,Low ,motorcycle ,Metropolitian ,115,Sports,300
12323,boim631395986,32,4.0,26.921411,75.793604,26.941411,75.813604,2022-03-07,11:55:00,12:00:00,Cloudy,High ,motorcycle ,Metropolitian ,190,Skincare,300
12324,bdaq260255838,27,4.9,11.000762,76.981876,11.060762,77.041876,2022-04-05,17:50:00,18:05:00,Cloudy,Medium ,motorcycle ,Metropolitian ,60,Pet Supplies,900
12325,psjg143041199,24,4.9,9.970717,76.285447,10.080717,76.395447,2022-02-18,19:50:00,20:00:00,Sunny,Jam ,motorcycle ,Metropolitian ,65,Toys,600
12326,ycyp038395708,32,4.8,17.430448,78.418213,17.440448,78.428213,2022-03-30,08:10:00,08:15:00,Cloudy,Low ,van,Metropolitian ,80,Kitchen,300
12327,uwxf457965603,37,4.2,17.431477,78.40035,17.511477,78.48035,2022-04-04,17:45:00,17:50:00,Fog,Medium ,motorcycle ,Metropolitian ,215,Toys,300
12328,vfay192824898,38,4.8,0.0,0.0,0.05,0.05,2022-03-17,21:15:00,21:30:00,Sandstorms,Jam ,van,Urban ,160,Clothing,900
12329,latz146070643,38,3.8,18.563934,73.915367,18.693935,74.045367,2022-04-04,20:15:00,20:30:00,Windy,Jam ,motorcycle ,Metropolitian ,210,Pet Supplies,900
12330,tiij798359162,38,5.0,22.538999,88.322337,22.548999,88.332337,2022-02-13,09:25:00,09:35:00,Sandstorms,Low ,motorcycle ,Urban ,125,Toys,600
12331,tgog656935237,38,4.0,13.029198,77.570997,13.089198,77.630997,2022-03-11,19:35:00,19:45:00,Fog,Jam ,scooter ,Metropolitian ,165,Kitchen,600
12332,wptw596424262,21,4.8,12.975377,77.696664,13.005377,77.726664,2022-03-28,20:30:00,20:35:00,Stormy,Jam ,motorcycle ,Other,70,Sports,300
12333,sjyq274167307,26,4.7,12.970221,77.645396,13.030221,77.705396,2022-04-01,19:30:00,19:40:00,Stormy,Jam ,van,Metropolitian ,13,Grocery,600
12334,cmvm381452788,25,4.9,22.745536,75.893106,22.815536,75.963106,2022-03-18,23:30:00,23:35:00,Windy,Low ,scooter ,Metropolitian ,85,Pet Supplies,300
12335,dkon438542418,27,5.0,19.176269,72.836721,19.266269,72.926721,2022-03-16,17:15:00,17:25:00,Windy,Medium ,motorcycle ,Metropolitian ,195,Electronics,600
12336,cczb157286014,33,4.2,12.972161,77.596014,13.032161,77.656014,2022-03-30,22:20:00,22:30:00,Stormy,Low ,motorcycle ,Metropolitian ,135,Electronics,600
12337,jqsl074541199,37,4.2,11.022298,76.998349,11.042298,77.018349,2022-03-28,08:55:00,09:05:00,Stormy,Low ,motorcycle ,Metropolitian ,155,Jewelry,600
12338,rcav433100670,30,4.5,18.520016,73.830547,18.600016,73.910547,2022-03-04,22:15:00,22:30:00,Sunny,Low ,scooter ,Metropolitian ,135,Electronics,900
12339,nesx066150693,39,4.8,17.410371,78.437225,17.470371,78.497225,2022-03-03,23:10:00,23:15:00,Stormy,Low ,motorcycle ,Metropolitian ,105,Shoes,300
12340,jpgl767920899,30,4.7,9.970717,76.285447,10.100717,76.415447,2022-02-18,22:40:00,22:55:00,Windy,Low ,van,Metropolitian ,85,Outdoors,900
12341,dxql077858732,38,4.7,21.186438,72.794115,21.196438,72.804115,2022-03-01,08:35:00,08:45:00,Cloudy,Low ,motorcycle ,Metropolitian ,140,Clothing,600
12342,xmrc856109238,22,4.5,19.207222,72.972281,19.237222,73.002281,2022-03-24,21:15:00,21:30:00,Fog,Jam ,motorcycle ,Urban ,100,Snacks,900
12343,bsgd822300882,38,4.6,17.451976,78.385883,17.541976,78.475883,2022-03-27,18:35:00,18:50:00,Windy,Medium ,motorcycle ,Metropolitian ,100,Toys,900
12344,drou515349831,39,5.0,17.431477,78.40035,17.471477,78.44035,2022-03-24,15:10:00,15:20:00,Sandstorms,Medium ,scooter ,Urban ,150,Outdoors,600
12345,nlmq481905022,33,4.5,11.026117,76.944652,11.076117,76.994652,2022-03-17,23:50:00,00:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,130,Apparel,900
12346,kidk011337382,24,4.7,19.12663,72.829976,19.19663,72.899976,2022-04-06,17:25:00,17:35:00,Sandstorms,Medium ,scooter ,Urban ,21,Grocery,600
12347,rzbf862567583,32,4.2,26.47775,80.351569,26.58775,80.461569,2022-02-12,18:15:00,18:20:00,Stormy,Medium ,scooter ,Metropolitian ,190,Pet Supplies,300
12348,fahw250379980,27,4.5,30.346994,78.062543,30.356994,78.072543,2022-02-17,10:50:00,10:55:00,Stormy,Low ,motorcycle ,Metropolitian ,65,Outdoors,300
12349,fbfw937582246,26,4.7,18.53408,73.89852,18.59408,73.95852,2022-03-15,21:40:00,21:45:00,Windy,Jam ,scooter ,Urban ,55,Home,300
12350,cgpr204187640,23,4.9,22.307898,73.167788,22.317898,73.177788,2022-03-13,11:25:00,11:35:00,Sandstorms,High ,scooter ,Metropolitian ,145,Cosmetics,600
12351,djgm012455307,35,5.0,22.310526,73.170937,22.380526,73.240937,2022-03-27,23:50:00,00:00:00,Stormy,Low ,motorcycle ,Metropolitian ,100,Clothing,600
12352,owyz268935938,31,4.7,22.725835,75.887648,22.765835,75.927648,2022-03-24,12:30:00,12:40:00,Stormy,High ,motorcycle ,Metropolitian ,170,Clothing,600
12353,doxj150335072,32,4.0,22.732225,75.874765,22.772225,75.914765,2022-03-07,15:35:00,15:45:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,165,Shoes,600
12354,wvbu915971788,32,4.7,26.902328,75.794257,26.932328,75.824257,2022-03-03,23:45:00,23:50:00,Windy,Low ,scooter ,Metropolitian ,125,Clothing,300
12355,zcnl520720174,25,4.6,30.362686,78.06889,30.382686,78.08889,2022-02-11,10:50:00,10:55:00,Fog,Low ,motorcycle ,Metropolitian ,60,Toys,300
12356,cqwa258414380,30,4.6,18.516216,73.842527,18.606216,73.932527,2022-03-10,22:45:00,23:00:00,Cloudy,Low ,van,Metropolitian ,150,Outdoors,900
12357,vlww430869622,20,4.9,23.39925,85.390464,23.47925,85.470464,2022-04-06,23:10:00,23:15:00,Windy,Low ,motorcycle ,Metropolitian ,110,Electronics,300
12358,dcio641803414,32,4.7,18.593481,73.785901,18.603481,73.795901,2022-03-13,09:30:00,09:45:00,Windy,Low ,van,Urban ,125,Toys,900
12359,abks599726444,21,4.6,12.933298,77.614293,12.993298,77.674293,2022-03-24,21:15:00,21:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,105,Clothing,900
12360,neye803306321,26,4.9,21.15276,72.778059,21.23276,72.858059,2022-03-18,23:10:00,23:15:00,Windy,Low ,scooter ,Metropolitian ,50,Home,300
12361,agoy375857450,30,4.5,12.334022,76.618203,12.384022,76.668203,2022-03-28,22:25:00,22:40:00,Stormy,Low ,motorcycle ,Metropolitian ,145,Electronics,900
12362,xcpe575663890,32,5.0,22.751234,75.88949,22.761234,75.89949,2022-03-17,09:20:00,09:30:00,Sunny,Low ,van,Urban ,50,Pet Supplies,600
12363,ltwb925427915,29,4.6,12.972793,80.249982,13.032793,80.309982,2022-03-28,18:50:00,19:00:00,Stormy,Medium ,van,Metropolitian ,130,Sports,600
12364,eeuw035294080,28,5.0,12.934179,77.615797,12.954179,77.635797,2022-03-07,11:40:00,11:50:00,Sandstorms,High ,motorcycle ,Urban ,140,Jewelry,600
12365,rggz585513299,26,4.8,12.978453,77.643685,13.028453,77.693685,2022-03-28,20:55:00,21:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,95,Jewelry,900
12366,wyqu239957555,32,4.6,12.978453,77.643685,13.008453,77.673685,2022-04-01,18:20:00,18:35:00,Stormy,Medium ,scooter ,Metropolitian ,165,Sports,900
12367,kqua481807068,29,4.9,0.0,0.0,0.01,0.01,2022-03-26,08:50:00,09:05:00,Sandstorms,Low ,scooter ,Metropolitian ,55,Skincare,900
12368,ddpd549876255,27,4.7,13.086438,80.220672,13.106438,80.240672,2022-03-13,08:10:00,08:20:00,Windy,Low ,motorcycle ,Urban ,65,Toys,600
12369,ekgc979977727,36,4.8,19.055831,72.833984,19.135831,72.913984,2022-03-31,17:10:00,17:20:00,Cloudy,Medium ,motorcycle ,Urban ,180,Snacks,600
12370,lcfn027598983,37,4.8,11.001753,76.986241,11.111753,77.096241,2022-03-27,17:35:00,17:40:00,Windy,Medium ,scooter ,Metropolitian ,115,Home,300
12371,sdzk065812797,31,4.8,17.429585,78.392621,17.499585,78.462621,2022-03-12,20:40:00,20:50:00,Fog,Jam ,motorcycle ,Metropolitian ,210,Snacks,600
12372,cqhj475413889,24,4.6,12.979096,77.640625,13.019096,77.680625,2022-04-01,14:35:00,14:50:00,Windy,High ,motorcycle ,Metropolitian ,140,Kitchen,900
12373,sold289183304,21,4.9,23.353783,85.326967,23.423783,85.396967,2022-04-04,21:25:00,21:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,105,Snacks,900
12374,rsbo442841360,31,4.6,18.543626,73.905101,18.613626,73.975101,2022-03-14,22:50:00,23:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,125,Skincare,600
12375,pqdb897206651,33,4.8,22.651847,75.881991,22.671847,75.901991,2022-03-15,10:30:00,10:35:00,Sunny,Low ,motorcycle ,Urban ,80,Skincare,300
12376,crjn043954965,21,4.6,22.75004,75.902847,22.82004,75.972847,2022-04-04,23:20:00,23:35:00,Fog,Low ,motorcycle ,Metropolitian ,24,Grocery,900
